Unnamed: 0,index,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.rating,reviews.text,reviews.title,reviews.username
77,877,3100 I 70 Doctor S E,Hotels,Columbia,United States,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-09-23T00:00:00Z,2016-11-15T22:40:17Z,4.0,We stayed here for Family Weekend at Mizzou. Hotel was clean and suitable for our needs. Beds were comfortable and it quiet compared to other locations we have stayed at in the past. Parking was very good considering the number of people who attend this type of event. We would stay here again in the future.,Convenient and Comfortable stay.,A Traveler
78,878,3100 I 70 Doctor S E,Hotels,Columbia,US,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-10-16T00:00:00Z,2016-11-15T22:40:17Z,3.0,"Decent place, somewhat dated, and a strange musty smell",Convenient and Comfortable stay.,A Traveler
79,879,3100 I 70 Doctor S E,Hotels,Columbia,US,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-10-14T00:00:00Z,2016-11-15T22:40:17Z,3.0,"Room needed updating, but for the price I could deal with that. What I couldn't overlook was the layer of dust and cobwebs covering the drapes that blows all over the room every time the air kicks on, or the toilet that isn't attached to the floor properly, or the drafty window, mildew stained tile, torn curtains, and cracked microwave door. I also wasn't expecting to spend all night smelling the food from the banquet rooms downstairs. I wasn't expecting to be amazed at the price I paid for this room, but I was at least expecting to have had them keep up with routine maintenance and cleaning, and maybe put in some air fresheners in the hallway to counteract the smells from the banquets. Overall, the bed was comfortable, the shower was hot, and I only needed someplace for 1 night to attend a conference at the university, so it served it's purpose.","Great price, but needs an update",A Traveler
80,880,3100 I 70 Doctor S E,Hotels,Columbia,US,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-11-02T00:00:00Z,2016-11-15T22:40:17Z,3.0,"It was a good hotel for that one night stay kind of a thing. Staff was great, bed was super nice, and location was perfect. It was just over used and cramped. It looked clean but did not feel clean. None smoking rooms smell like smoking rooms and burn marks in comforter.",One night kind of hotel,A Traveler
81,881,3100 I 70 Doctor S E,Hotels,Columbia,USA,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-08-20T00:00:00Z,2016-11-15T22:40:17Z,4.0,Needs breakfast meets.,One night kind of hotel,deborah
82,882,3100 I 70 Doctor S E,Hotels,Columbia,US,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-09-03T00:00:00Z,2016-11-15T22:40:17Z,5.0,"This is by far the best cheap hotel in Columbia. It's clean, the rooms have refrigerators and there's no resident scary guests. Book early, on game weekends it sells out fast.",best low-price hotel in Columbia,A Traveler
83,883,3100 I 70 Doctor S E,Hotels,Columbia,US,38.96124,-92.28914000000002,Howard Johnson Inn Columbia,65201,Elkhurst,2016-09-23T00:00:00Z,2016-11-15T22:40:17Z,4.0,Just a stop over for the night.,best low-price hotel in Columbia,A Traveler
84,884,3100 I 70 Doctor S E,Hotels,Columbia,US,38.689053333333334,-92.40268533333334,Howard Johnson Inn Columbia,65201,Elkhurst,2016-08-02T00:00:00Z,2016-11-15T22:40:17Z,1.0,"The only clean thing about this hotel was the check in. We paid (with tax) 155.00 for the room with 3 beds due to the fact we have older kids and they refuse to sleep in the same bed (no biggie) when we got to our room for the night and turned down the bed the cover had several hairs in-bedded in the cover, the sheets had several cigarette burn holes in it. So needless to say NO ONE slept in the 3rd bed. There was a dead bug under the counter that the coffee maker was on (coffee and no cups) the outlet by the coffee maker when we went to plug in the straighter it would just fall out, the outlet behind the nightstand was literally hanging out of the wall. The little doily that I'm assuming should have been on the table under the phone was behind the table and on the floor, I'm sure was there for some time...I totally understand a quick cheap place to stay but, when you are up all night worrying about if the place is going to burn down!! NO THANKS! I'm glad our room was at the end of the hall by the EXIT door. You will not find my family there. I did speak to a manager (I'm assuming since he said he could hear out my issues) and he gave me a whopping 20 off so instead of 155 I am paying 124.00 not satisfied and will not return. Who pays even 124.00 to stay in a place like this!! HJ 1 myself 0..I lost on this bad decision making. I wish I could get the picture to upload. I forgot about the stains on the comforter (the same bed that had hair and cigarette burns on it.","Dirty, Dead bugs, Unsafe!!",A Traveler
86,886,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.416866666666664,-92.51623066666667,Osage Village Inn,65065,MO,2015-12-27T00:00:00Z,2016-08-02T21:20:58Z,5.0,Husband and I stayed one night there we like the room and people that worked there were nice plane on going back wish we could of staying the hole weekend. Hotel has pool. Stores close by if u like to go shopping and restaurants,Great place nice location not hard to find room was great they had a pool,Hilary M
87,887,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2015-08-06T00:00:00Z,2016-08-02T21:20:58Z,4.0,After driving 7-1/2 hours I really needed to stop. This place looked cute. Upon entering the lobby was clean and quaint. The prices were very reasonable (65 vs 120 at bigger name brand hotels). I got into my room and it was clean and large. The only negative I could find was the room smelled very musty. Perhaps because it... More,Stopover otw to Boat Trip,ChristineMack
88,888,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-06-27T00:00:00Z,2016-08-02T21:20:58Z,5.0,"Our room was clean and spacious, right next to the pool on the outside edge, and even included a mini-fridge. We didn't get a chance to have breakfast either day, but the fact that it is offered is nice. Super close to everything, within 10-15 minutes from most attractions/restaurants we wanted to visit. Also, the staff was very friendly when... More",Great for the price!,Jordan F
89,889,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-08-01T00:00:00Z,2016-08-02T21:20:58Z,3.0,The motel is older (still using keys) the room was clean and the beds comfortable. they do need to make some improvements. Carpet was water damaged at the door and then there was fiber missing over by the bathroom. a couple of brown spots on the ceiling from what I would assume was a room leak. the front of the... More,Not bad for a last minute room,Boziggy1
90,890,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-04-05T00:00:00Z,2016-08-02T21:20:58Z,3.0,"room size was good, bathroom could have been cleaner, there was hair on the floor and walls of the shower.carpet had wet spots on it all over the room. WiFi did not work, poor signal. The bed was average, okay for 1 night.","Average, but good price",Amy F
91,891,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-04-26T00:00:00Z,2016-08-02T21:20:58Z,3.0,"The desk clerk was kind and friendly. The room had a, strong musty odor, but appeared clean. The pancakes weren't very good. Biscuits and gravy were typical for hotel chains. There was no honey, nor cream cheese. They did have bananas and the pastries looked pretty good. The amount of food choices available was pretty limited compared to most average... More",So so,skipper1979
92,892,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2015-09-01T00:00:00Z,2016-08-02T21:20:58Z,4.0,"We stayed their one night on our way to tunica ms.Its located next to a large strip mall in osage beach.We stayed in a regular room,but they offer theme rooms as well.We did have a problem with the tv remote,but the lady at the front desk was very nice and curtious,and tried to do another remote but did not work,Come... More","Overnight stay heading to Tunica,MS,",Tom Y
93,893,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2015-09-20T00:00:00Z,2016-08-02T21:20:58Z,4.0,"We were able to try out a different suite from our last visit. A hot tub is well worth the extra cost, especially after riding 3 hours on a motorcycle. Room was clean, pool area was nice and surprisingly still open after Labor Day. The free breakfast was ok. We only tried it once during our stay though. Love the... More",Second time staying in a themed suite,tink77
94,894,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-05-01T00:00:00Z,2016-08-02T21:20:58Z,5.0,I would recommend this hotel to everyone. Nice clean comfortable rooms and the most friendly accommodating staff. Location is literally next to the Outlet Malls and close to everything. Can't wait to go back!,A wonderful place to stay!,ValeRie D
95,895,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-02-29T00:00:00Z,2016-08-02T21:20:58Z,3.0,"Nothing spectacular. Room was very clean. Like most hotels/motels at the Lake, this one could definitely use some updating. There was nothing wrong necessarily, but the decor was very strange. Fake Roman columns in front of the jacuzzi with fake vines running over the top. Lots of wasted space in the room. Plenty of room for a comfortable chair or... More","Clean Room, That's about All I Can Say",Monte D
96,896,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-04-28T00:00:00Z,2016-08-02T21:20:58Z,5.0,Room was clean. Close to shopping. Staff very nice was easy to get in and out We would stay again Was very happy with. Our stay we did not try the breakfast but there was a lot of people in there eating. When we went by,Nice. Would stay again,Connie R
97,897,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2015-10-09T00:00:00Z,2016-08-02T21:20:58Z,5.0,"Comfortable bed with crisp sheets and a luxury blanket (not the cheap Polly kind), room smells good, very clean, affordable price, easy to find, plenty of parking, shopping right next door, close to the lake - OVI will continue be our go to place whenever we visit Lake of the Ozarks.",Stayed twice - both times rate excellent,Staciej52402
98,898,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-06-29T00:00:00Z,2016-08-02T21:20:58Z,5.0,"Was very pleased with this hotel. Friendly front desk staff, clean room and very best location. Was nice for couples weekend, and will return with our family. Walking distance of outlet mall and shopping across the highway.",Great hotel and location,sallygaines
99,899,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,United States,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-06-12T00:00:00Z,2016-08-02T21:20:58Z,4.0,"Our room was a double queen bed accommodation it was very clean and everything worked it had a refrigerator, flat screen T.V. with cable hair dryer and the usual shampoo and soap, etc. My husband wasn't too impressed with the complimentary breakfast bar, but it was okay. We received several good restaurant recommendations from the owner and had a good... More",Good Motel,cherib1950
100,900,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,38.14468,-92.629776,Osage Village Inn,65065,MO,2016-05-28T00:00:00Z,2016-08-02T21:20:58Z,4.0,"My wife and I stayed there on Thursday, May 26th, for the very first time. We were pleasantly surprised at this place as it proved to be almost everything they had advertised. Our check-in was easily done and the room assignment was fine with the exception we did have to climb a flight of stairs with luggage to get to... More",Very Clean and Convenient!!!,use2bbandman
101,901,4616 Osage Beach Pkwy,"Motels,Lodging,Hotels,Bed & Breakfast & Inns",Osage Beach,US,36.783923333333334,-88.76098733333333,Osage Village Inn,65065,MO,2016-07-31T00:00:00Z,2016-08-02T21:20:58Z,3.0,Stay July 28-31st for a family reunion only have a few complaints. When we got to our room the key lock was jammed called front desk she tried to explain how to jiggle it right so it would open. I didn't know it would take 20 minutes to get the door opened each time but whatever.... The door eventually opened...... More,Could have been better...,Miranda Nicole O
102,902,5719 Fairfield Rd,Hotels,Columbia,US,35.42316666666667,-84.89219866666667,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2014-10-31T00:00:00Z,2016-11-21T15:58:48Z,2.0,"The hotel itself was not the best, the owners were friendly.",It's too far out,myia
103,903,5719 Fairfield Rd,Hotels,Columbia,US,34.06241,-81.02341,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2013-10-04T00:00:00Z,2016-11-21T15:58:48Z,1.0,"While attempting to check out of the room a night early, the manager decided to come out to the parking lot and yell at our group. Won't be staying there again.",Yelled at by manager,A Traveler
104,904,5719 Fairfield Rd,Hotels,Columbia,US,34.06241,-81.02341,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2014-07-04T00:00:00Z,2016-11-21T15:58:48Z,3.0,Not far for my purpose. Good place to sleep and change. Needs a little improvement when it comes to cleaning a little vacuum not bad daily. We had what we needed cannot complain. Nice people.,Good place,A Traveler
105,905,5719 Fairfield Rd,Hotels,Columbia,US,34.06241,-81.02341,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2013-10-05T00:00:00Z,2016-11-21T15:58:48Z,1.0,"The photo listing on this website is very deceiving. This motel is dirty and the pictures do not show a true representation of the rooms. The bed linens, as well as the bath towels had black, dirty stains. I would NEVER stay here again!",Very Deceiving,A Traveler
106,906,5719 Fairfield Rd,Hotels,Columbia,US,34.06241,-81.02341,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2015-03-13T00:00:00Z,2016-11-21T15:58:48Z,1.0,"Terrible water pressure, loose toilet seat, microwave cord was not long enough to reach an outlet and NO SMOKE DETECTOR in room!",Be very careful,A Traveler
107,907,5719 Fairfield Rd,Hotels,Columbia,US,34.06241,-81.02341,Super 8 Columbia Dwntwn Sc,29203-3305,SC,2013-10-05T00:00:00Z,2016-11-21T15:58:48Z,1.0,"This hotel was horrible. The service was horrible, the cleaning crew wore regular street clothes and when they came to my room banging on the door at 11:03am that check out was 11am. I was scared, couldn't tell who they were considering the hotel was in a seedy part of town, next to a truck stop. I asked her (cleaning lady) to identify herself and then she came back with two others who couldn't speak English. Even tho I had another night's reservation, they failed to confirm/check. I asked for towels and was told by owner it's a even exchange towel system. Give old towels to get new ones.....wow The bathroom was disgusting, shower curtain hadn't been changed since the place was originally purchased. I could go on on on but I'm sure u get my point. If I wasn't in a desperate situation from last minute planning to attend the UK vs USC game in South Carolina and every hotel in the city booked. I would have never ever stayed at that Super 8 hotel.","this Super 8, a zero",DC
